baseMean	log2FoldChange	lfcSE	pvalue	padj
SYNDIG1_79953	771.007180007913	0.00218886670982998	0.0865532264626801	0.978593103424534	0.991539236881477
SYNE1_23345	4683.05416582773	0.156921512735216	0.0809988721941454	0.0349600923479749	0.135762079621433
SYNE2_23224	3435.45242320158	-0.167590651091896	0.23599613243486	0.140956403709084	0.354679222148155
SYNE3_161176	261.645620646298	-0.412667470977246	0.152297649073321	0.00108522036202703	0.00834528262586441
SYNGAP1_8831	596.659040684549	-0.276328138447436	0.0917832087989835	0.000925179274814745	0.0073038273679018
SYNGR1_9145	1772.56612480883	0.139542375271789	0.0798564479907228	0.0578407593980354	0.195293424037717
SYNGR2_9144	5622.28606050129	-0.0768464517559651	0.056673738058475	0.158376320943005	0.380929859850552
SYNGR3_9143	34.4563299560697	0.461390943944199	0.438056246260558	0.0168049736500417	0.078176165943738
SYNJ1_8867	1666.65963357639	0.241031201691049	0.0679151409697355	0.000175166763930551	0.0017367893750985
SYNJ2_8871	4011.13438932993	-0.182316528917676	0.0543456494042158	0.000502156372550556	0.00429963720457714
SYNJ2BP_100529257	823.961614447375	-0.00630540868059227	0.0785275384290419	0.930178307790704	0.97062621727705
SYNM_23336	33.4729418625823	0.0340653558178347	0.183358972429414	0.709352163095025	0.870349406193952
SYNPO_11346	1021.1903265893	-0.355934942543518	0.0950939165180538	4.2787537943882e-05	0.000501785907667291
SYNPO2_171024	137.501303436587	-0.608773345280442	0.193572023906836	0.000150202107291354	0.00151937544695066
SYNPR_132204	3348.53066099748	0.23489209321329	0.0672631260373266	0.00022411460052997	0.0021609287749338
SYNRG_11276	2101.8777373543	-0.0443983243602119	0.0605630438545007	0.440385893809712	0.692577420568355
SYP_6855	219.011405897515	-0.0492959886104357	0.145912178772151	0.638692471006805	0.828591921710689
SYPL1_6856	4437.7145073651	-0.0796489049921637	0.069250572340751	0.221364307334835	0.470527121833357
SYPL2_284612	114.861607917817	-0.201029094541938	0.186453748083991	0.104577325306815	0.291537807056571
SYS1_90196	1116.21280471409	0.0340224155737246	0.0767065314623853	0.633941011783989	0.82563652549371
SYT1_6857	10936.2615578912	0.0540300448602381	0.0486654081809421	0.255080613839528	0.51097832608742
SYT11_23208	101.003394658967	-0.0420999736248494	0.149477971294832	0.687830819228727	0.85695630932901
SYT12_91683	114.987252705878	0.0448541717844899	0.144077940634359	0.670284768926901	0.846863864918827
SYT13_57586	9.08810260739445	0.0272969110485925	0.203144046811682	0.617104422042463	0.815278982134258
SYT14_255928	696.054615711106	-0.512215461309652	0.10438282203457	1.2347553521645e-07	2.39165555491155e-06
SYT17_51760	107.283509442546	0.306073904751496	0.200687214639834	0.0271275393598671	0.112267363316302
SYT2_127833	37.7551854550877	-0.772669882618848	0.475798846537903	0.00401599318250436	0.0247955009258291
SYT3_84258	37.1514190370559	0.119283516358707	0.215371526501264	0.234545020350221	0.486948487559727
SYT4_6860	262.673632480941	-0.127743993107959	0.147635541763773	0.244600160607394	0.498616032222734
SYT5_6861	19.3897314217069	0.0954087779123454	0.218200937577384	0.242315009996006	0.495765765657739
SYT6_148281	72.5459269663368	-0.153597062340488	0.200390715636437	0.187618358444844	0.423787081574976
SYT7_9066	109.657673356407	-0.701601328740536	0.285265535079325	0.000892949184538591	0.0070973854840085
SYTL1_84958	442.707328148671	-0.217090712837522	0.108810401943342	0.0211426635850685	0.0931575338134248
SYTL2_54843	33.2211556837773	0.920847097485917	0.438410323562116	0.00155504066325363	0.0112841947839084
SYTL3_94120	92.5626201505409	0.064823847802633	0.153982845835448	0.543127478109428	0.768678921592485
SYTL4_94121	600.908882578697	-0.196824223997899	0.0940404110544937	0.0192555249055654	0.0868980002825903
SYTL5_94122	137.26633386148	0.433451992877676	0.19187047479821	0.00326273900225062	0.0209039736294945
SYVN1_102465449	3898.07354831676	0.175937290955287	0.0616008079213689	0.00271640822098297	0.0179518803641395
SZRD1_26099	9113.13759192917	-0.0659706197742875	0.0493712495568855	0.168435615458347	0.395880218345726
SZT2_23334	3653.60038323655	-0.0387145296717431	0.146799496332271	0.702846261424042	0.866069289666431
TAB1_10454	2793.15378362047	0.192041948929753	0.0696322201002796	0.00336176399029417	0.0214052681709276
TAB2_23118	8078.41085679799	0.102324437731946	0.0656686747613116	0.101177157375895	0.285513622184032
TAB3_257397	1493.10988917891	0.0147147671461005	0.0733642548355352	0.830933744070308	0.928148115505939
TAC4_729220	11.5355011400486	0.0213200274649285	0.199983747611965	0.725889370319666	0.878449651170431
TACC1_6867	3294.6830325712	0.413026915512831	0.0600522622396901	1.2359381927047e-12	4.32825555085186e-11
TACC2_10579	29.57604434476	0.0432788516869081	0.187662526856476	0.628149404598136	0.822868212559077
TACC3_10460	9323.29293650742	0.0891345151970495	0.0522286047348111	0.0560966194123211	0.190802604100572
TACO1_51204	3421.29329486776	0.0132463827744801	0.0561116823294304	0.807428992283823	0.918307037560605
TACR3_6870	102.248888034581	-0.330529071201635	0.222645461579748	0.0242044672165906	0.102669627171149
TADA1_117143	1155.99502345821	-0.0597987689353386	0.0778431293060342	0.406578952041533	0.663810629142058
TADA2A_6871	822.14165763634	-0.15356378447613	0.0786008099954536	0.0343357397027612	0.133866788904004
TADA2B_93624	1942.28576410702	0.129990228999226	0.0608665694365673	0.0251532699375477	0.105975398605982
TADA3_10474	3999.98478515086	0.0606827778732144	0.0518562635683828	0.226602394277021	0.476842678018343
TAF1_6872	3223.28643632789	-0.0461682570481076	0.0637875480912702	0.446240061960088	0.697399454205742
TAF10_6881	2485.93032648779	0.212694851895816	0.0625935848640069	0.000357792213021366	0.00320949879610867
TAF11_6882	1701.02313657624	-0.0331486783933862	0.0741476026606096	0.631643097817622	0.825008999163551
TAF12_6883	1133.48456111681	0.0746460006149912	0.0845484708051531	0.333702955709895	0.596471862935633
TAF13_6884	1301.61412808732	0.10283158504484	0.0815164502412426	0.169549321747327	0.397856958428798
TAF15_8148	5719.7005647108	0.00115163711334792	0.0608781615485846	0.989021309557851	0.995330946051955
TAF1A_9015	586.203120987751	-0.185675240541844	0.10033039237087	0.0355238623891258	0.137281578113792
TAF1B_9014	1353.24140062929	-0.253829073972965	0.0828725699897831	0.000885670679959084	0.00705554759148479
TAF1C_9013	1474.44445809216	0.00937095359689467	0.0709603258981295	0.889044294550783	0.954279752196666
TAF1D_100302240	2233.86693047375	-0.221122189594932	0.0728374290304744	0.00118319299212223	0.00898036813700052
TAF2_6873	11524.0120646795	-0.0312641241218068	0.0472369417561046	0.496479682650838	0.736898138022861
TAF3_83860	1341.10098858712	0.100935464824566	0.070715017078756	0.128258356981063	0.334744944214996
TAF4_6874	2324.28043675864	-0.0962267645497899	0.0693342589419139	0.139768754202606	0.353357043905231
TAF4B_6875	1272.88773545965	-0.171032268813034	0.0782696301042679	0.018037776134349	0.0824464147160693
TAF5_6877	2481.7561990877	-0.100478711164863	0.0660420919358945	0.10676711892164	0.295936951311187
TAF5L_27097	1549.67894591036	-0.0292149252496506	0.0621214289155841	0.622683326621994	0.819019951858565
TAF6_6878	2839.25908090116	0.0888056283807019	0.065746864054485	0.153902196882375	0.374672933004204
TAF6L_10629	1096.97574802329	0.048785469220779	0.0711190631366067	0.465560762455928	0.712241870528302
TAF7_6879	3430.71803903845	0.0131016879246863	0.0715137103659843	0.847412410344418	0.935155898122323
TAF8_129685	1866.04420633536	0.261280293423316	0.0621874978450203	1.08732375605263e-05	0.000146792898754676
TAF9_102157402	1922.40748978789	-0.0342955203055731	0.0841506776094108	0.655726654328937	0.837831308165292
TAF9B_51616	1055.8510069613	0.047532088208419	0.0778951095594048	0.510849041562965	0.747094856574586
TAGAP_117289	1330.21942464868	1.11315355858612	0.0723068720362885	1.23105647279122e-54	3.47674174815713e-52
TAGLN_6876	67.1324133029771	-0.0894987980224956	0.185622113712091	0.387438031836403	0.646037514280108
TAGLN2_8407	12356.8456873094	0.115558133258381	0.0592978905906427	0.0416159281606838	0.154188510811166
TAGLN2P1_493620	9.4037563516351	-0.013882594283808	0.200062329422943	0.808697421603385	0.918962414970165
TAL1_6886	54.1429851642827	0.180009053617464	0.219534599102007	0.137659681686233	0.3501483187574
TALDO1_6888	6607.53560971743	0.0577281024203534	0.0491275822146847	0.236272394631992	0.489369485451405
TAMM41_132001	506.789657926134	-0.0680503994684131	0.100544240857621	0.438914258164646	0.69135679336871
TANC1_85461	925.128159911528	-0.254672239003593	0.0818696701400688	0.000756008362922382	0.00616253205562659
TANC2_26115	3939.63458484055	-0.361317816945125	0.153707581409348	0.00369769303648791	0.0231092665370356
TANGO2_128989	399.636051484217	-0.018603589669108	0.112633818463906	0.843540777706289	0.933813878040509
TANGO6_79613	953.857195701381	0.11893316382619	0.0841511604001541	0.121426962885485	0.322642745438271
TANK_10010	1046.35231338114	0.0558046620446532	0.0810873318727488	0.455018289452608	0.703743504143137
TAOK1_57551	6331.74525188867	-0.0206363200754122	0.0730682236850893	0.761964299980838	0.894895358016263
TAOK2_9344	4154.0576077798	-0.0461370291760791	0.058272649039819	0.409419435624601	0.666750015759087
TAOK3_51347	786.206884121672	-0.0939680457190507	0.0885716069079394	0.239656851128702	0.492715317971398
TAP1_6890	472.819839229057	0.00800631928191137	0.099951395578444	0.9282606589696	0.969857637004457
TAPBP_6892	744.548915775037	0.0135896061780878	0.0892340887016127	0.866868719260763	0.944123494292907
TAPBPL_55080	282.486609713554	0.16552722523037	0.146578917550044	0.137749383223618	0.35027471685239
TAPT1-AS1_202020	75.5765628021403	-0.305990905632478	0.25893423539413	0.0387252335828892	0.146390077728063
TAPT1_202018	1899.59856210577	0.171897890070489	0.0656090942756097	0.00563479874174595	0.0326706377377389
TARBP1_6894	1930.29652071722	-0.0854212713672485	0.0669909038790337	0.176737028526185	0.408051868340388
TARBP2_6895	2759.44125421867	0.153936931658236	0.0636261181920374	0.00951486700009676	0.0494524550821295
TARDBP_23435	13303.4271071199	-0.0867580477003177	0.0481923983554176	0.0644404277221316	0.210670629091584
TARS_6897	11550.3387596157	0.0181308527959765	0.0610722072869632	0.756624006773566	0.89348552528222
TARS2_102465529	3632.08081144729	0.0784954885861471	0.0535130696711799	0.131426337279694	0.33992247647968
TARSL2_123283	910.231192796975	0.0373948329243319	0.0777379005892393	0.604819903469466	0.808481380667915
TAS1R1_80835	12.4111651583354	-0.018502210702343	0.199415510560069	0.7596313416884	0.894375719916271
TAS1R3_83756	39.7569660920339	-0.294990491339947	0.336458246716879	0.0430630471141803	0.157714694618134
TAS2R5_54429	10.7014543515211	-0.111338642139761	0.238387021857112	0.110239358708023	0.302251566423751
TASP1_55617	471.214629909036	0.109749475290038	0.104001223266921	0.223856274822751	0.473339375938458
TATDN1_83940	6353.69622327188	-0.0842087005219558	0.0602661180664732	0.143155649340114	0.35824716592045
TATDN1P1_119242	17.6190913058381	0.0156248048309343	0.191923908795336	0.839208769128637	0.932047990773736
TATDN2_9797	1347.1642649489	-0.217931905414911	0.0714782035903017	0.00114078930278678	0.00870759402432277
TATDN2P2_102465694	439.44404727864	-0.23361044148129	0.145180856588355	0.0400929151577108	0.150147938399824
TATDN3_128387	835.89146372052	0.160529829551947	0.0894144300619527	0.0467054419539243	0.167002713623282
TAX1BP1_8887	5230.47385753688	-0.0204543637674543	0.0562912728722343	0.705287151437987	0.867776333844414
TAX1BP3_30851	21.5773472899026	-0.0331523391890434	0.196669361841293	0.646696951459544	0.83353550653085
TAZ_6901	495.108113535415	0.0646124392253896	0.0971753851848786	0.452780376391491	0.702131107356769
TBC1D1_23216	2343.63306238548	0.0428995933019711	0.0697736703659284	0.513417286125776	0.749036550580099
TBC1D10A_83874	333.468704292569	0.12861672148419	0.116232617490103	0.186884964723473	0.42250723652193
TBC1D10B_26000	4728.6763307842	0.0203775193051056	0.0617110393802009	0.730138605902622	0.880442799049627
TBC1D10C_374403	26.3063800942202	-0.193663243276173	0.313780479460857	0.0470544454526543	0.167976216080729
TBC1D12_23232	576.459863778465	0.250073510681074	0.0993045938564396	0.00471860427874597	0.0281988945122327
TBC1D13_54662	2368.52580076958	0.0132846442674908	0.0559692757490672	0.805852107172456	0.917716600605278
TBC1D14_57533	2521.11235017624	-0.136466320191834	0.0574826538403433	0.0132085043933971	0.0645675354350598
TBC1D15_64786	4230.53886736425	-0.0686855690813915	0.0582813926255896	0.222358990023171	0.471632798524469
TBC1D16_125058	5179.1498283686	0.12227827932118	0.0700958991261943	0.0631250916666433	0.207845121301791
TBC1D17_79735	1109.0294886084	0.0659949076148075	0.0759589811639068	0.350613611245049	0.61227130077798
TBC1D19_55296	305.15586068556	0.131523627352415	0.125449410829063	0.19739766716337	0.436871046425415
TBC1D2_55357	219.227530679617	0.68481095683164	0.158122744877611	1.30647143584245e-06	2.13199579138875e-05
TBC1D20_128637	2436.36767944514	0.0244028529276859	0.0583188822498329	0.663434483553285	0.842892019084169
TBC1D22A_25771	1530.44669598454	0.0106459133535235	0.0626843216682761	0.861493163491947	0.941501815098731
TBC1D22B_55633	1164.6155684821	0.0979217541461458	0.0704757290815863	0.139007972117172	0.352350970365685
TBC1D23_55773	2173.46958349676	0.048311936740141	0.0675729701215949	0.45003085079335	0.700347782932839
TBC1D24_57465	1897.57358115094	-0.394683855232508	0.0696075580885952	3.0201922193801e-09	7.32459359575422e-08
TBC1D25_4943	504.513996356977	-0.00363570172997719	0.10050876961421	0.966182437726698	0.985964916097191
TBC1D2B_23102	4308.43214638318	-0.0477287133346926	0.0544948260284104	0.363548437645407	0.624336322398106
TBC1D30_23329	498.759487916706	-0.479614376055175	0.108802112214733	1.51456076712057e-06	2.44874967980436e-05
TBC1D31_93594	1152.86717376293	0.0827000998862213	0.0719864369082556	0.220095568731166	0.468841047260671
TBC1D32_221322	526.45077012709	0.111179864750706	0.104465340258664	0.219719722040176	0.468228430288077
TBC1D3F_101060421	10.4281387750709	0.0196087582278871	0.202723447922613	0.70660439956066	0.868926401875634
TBC1D4_9882	3586.60673164955	-0.151459591654486	0.057316929186199	0.0058201671301225	0.0335344279198568
TBC1D5_9779	2913.62088172811	-0.0185397336754145	0.0598863069896519	0.745728668838676	0.888098278675455
TBC1D7_51256	1653.03411144836	0.0469466341453154	0.0700767411211358	0.476409427275919	0.720311637302594
TBC1D8_11138	1351.28354889792	-0.249146475941675	0.0795179418232792	0.000728158663500819	0.00597192421447276
TBC1D8B_54885	830.330234385047	0.216134090004513	0.0874192245487332	0.00660874163734161	0.0370538155843265
TBC1D9_23158	3099.4709286625	0.740230944895693	0.0580423949557998	2.72511932078989e-38	4.37769167954413e-36
TBC1D9B_23061	5186.6542624737	0.055742964251176	0.0565505920054913	0.304838788963778	0.56736045862625
TBCA_6902	5005.71195789433	0.0338159189990566	0.0765988496586574	0.636193316616559	0.826574532459446
TBCAP1_494540	14.1580027765969	0.0152410371762	0.196517641812581	0.822203032398311	0.924648368483907
TBCB_1155	3989.35548422883	0.100085739526716	0.0558806240252313	0.0627403148680212	0.207031543602413
TBCC_6903	2244.35603891081	0.105325640721993	0.0618012396332978	0.073692229152404	0.230543314714775
TBCCD1_55171	1410.8792449575	0.153233740735761	0.0680905909038065	0.0169481911441377	0.0786751927184123
TBCD_101929597	8426.37433440856	-0.0591815806317986	0.0579352839107487	0.285539397310748	0.547442773120684
TBCE_6905	1344.0828509644	0.0308881958301194	0.0727726710585502	0.651116043813487	0.835976090861868
TBCEL_219899	1688.71589190071	-0.0459950481068753	0.0632551457727751	0.444499590520761	0.695797231362285
TBCK_93627	2141.92923660994	0.00321172254998672	0.0626016068120097	0.957641907766905	0.98169368333227
TBK1_29110	2240.19658719318	-0.0798146046018622	0.0750325947112716	0.253118928682884	0.508503033643564
TBKBP1_9755	4120.76418487752	0.15349079202061	0.0602409472406916	0.00759912370245237	0.0414390084179199
TBL1X_6907	2033.17084061734	-0.129154357870333	0.0732417861025964	0.0588213444341988	0.197424509299234
TBL1XR1_79718	10188.4372805999	-0.157443876288144	0.0543621733217957	0.00265120582627698	0.0176020125541447
TBL1Y_90665	70.7361520307499	0.0909004076211972	0.176704931051673	0.398658384436835	0.656741773590082
TBL2_26608	1731.15329454915	0.0144367946223655	0.0650793603181269	0.819941656802609	0.923825906351824
TBL3_10607	5749.03851677348	0.0389467376253867	0.0677113302870326	0.543533899401977	0.76879451614319
TBP_6908	2254.28818397874	-0.0282320853574575	0.0668970500156749	0.65251941583896	0.836673621217062
TBPL1_9519	1349.28869538099	0.151770552613098	0.084619549597264	0.0492832064655587	0.173841447464128
TBRG1_84897	1313.52738040842	0.0131444857915823	0.0690459263040028	0.840843576991204	0.932463784454658
TBRG4_677795	6705.01824910484	-0.0935130536634847	0.0476742245136025	0.0434977173148665	0.159007313190671
TBX1_6899	1054.05295254258	-0.0857175958163578	0.0900171381080179	0.289745154904996	0.552192353449037
TBX15_6913	8.79433492927045	-0.0479362522419596	0.207186360996774	0.408612750534921	0.665862791054167
TBX18_9096	1235.63255819716	0.0457590255510609	0.0704649811967655	0.490435266694175	0.732099021297102
TBX19_9095	99.4166771983542	0.084130276593211	0.157378382757647	0.437855402468551	0.690396046575806
TBX2_6909	42.7635853364285	-0.0701490072900355	0.191604571739392	0.455716014570804	0.704301838542695
TBX20_57057	519.53982052323	0.103082735231065	0.098633878409659	0.235618566443438	0.4884196872765
TBX3_6926	1861.80974448337	0.638035188158834	0.0650636685868669	1.15772515072592e-23	9.04989615589768e-22
TBX4_9496	164.293056379393	-0.186074908918879	0.157878857476334	0.108519953373247	0.299006197256577
TBX5-AS1_255480	7.21036974906939	0.00736829917255635	0.203297542140923	0.8733900032564	0.946380944173603
TBX5_6910	175.608365619915	-0.212301131696768	0.145919263338933	0.0608395269405751	0.202451561522134
TBX6_6911	36.8901798534162	0.0395012204505011	0.183659001075064	0.669361042149999	0.846507096810587
TBXA2R_6915	33.1824914053572	0.232899055763987	0.309258198235388	0.0637157946953424	0.209082377270511
TBXAS1_6916	29.1883857603708	-0.0733505208812578	0.204380157676981	0.371925755720229	0.632603864651103
TC2N_123036	65.2253359203277	-0.0599571023559513	0.170005565158992	0.560881834695904	0.780632447518067
TCAIM_285343	1691.15379938823	0.18098191302026	0.0747133006219802	0.00929924830251549	0.0486059217244914
TCAP_8557	14.5047791559131	0.00654349095899112	0.197009858362271	0.921220762100971	0.967176852403646
TCEA1_6917	9603.47244207758	-0.0443469442790108	0.052947535877659	0.384829053843039	0.644492331394751
TCEA1P2_399511	60.0607691047816	0.250262928568947	0.245210358486367	0.0677062857362316	0.217929607213496
TCEA2_6919	1112.40219371627	0.154882899627103	0.0871196267516666	0.0499233490990959	0.175620447141667
TCEA3_6920	201.070339287007	0.025712812533404	0.126543564423552	0.799463332688833	0.914941369632775
TCEAL1_9338	516.0974936588	0.0351437679545688	0.0913737812988001	0.670384835152459	0.846896065916215
TCEAL3_85012	680.188533320358	0.119063072637713	0.0857640457242297	0.126441431531705	0.331783225853462
TCEAL4_79921	2915.79253713192	-0.121744220662711	0.0665262021621335	0.0520365198509948	0.180892880322603
TCEAL8_90843	3030.40161596602	0.124748726276878	0.0812085865001328	0.0943619781467182	0.272422737238862
TCEANC_170082	102.65530343657	-0.0938879460873508	0.163861787365949	0.390015696750459	0.648357038881107
TCEANC2_127428	1100.31531928116	0.0439289619733185	0.0748143252622835	0.529540310104335	0.759646962963044
TCEB1_6921	3503.96341125278	0.0792602822364745	0.123647350711484	0.431763226557221	0.685357093374757
TCEB1P19_0	10.951247337248	-0.0738802912073005	0.220893065195689	0.151762690942175	0.371919484730229
TCEB2_6923	5535.93727890653	0.109185050570729	0.056899596875743	0.0456122833450902	0.164166717651085
TCEB3_6924	8335.20158629546	-0.113540859817476	0.046487089888472	0.0119904173436752	0.0595440180623233
TCERG1_10915	7892.08676653744	-0.0850029399443862	0.0534334924294136	0.0996290763690225	0.28260248294534
TCERG1L_256536	1272.67531063473	0.168723825261944	0.0775632293750377	0.0188407469915781	0.0853119937477458
TCF12_6938	15409.8847017909	-0.00645858963079261	0.0523501791972453	0.90977392566802	0.962095236681855
TCF15_6939	27.8517789300259	0.195113152316072	0.276694949085979	0.0892169748876981	0.262902040390883
TCF19_6941	765.949523637054	0.0163009666635416	0.08435832956933	0.83344078562288	0.929443474037415
TCF20_6942	471.175443624043	-0.113573734915237	0.109310326776503	0.221887123896204	0.471109923538564
TCF24_100129654	36.4050691200259	1.47691069842521	0.386847663331014	6.89763946961536e-06	9.81932252950934e-05
TCF25_22980	3077.4869193015	0.00500206440701974	0.062242743884494	0.933560720931078	0.971849514677407
TCF3_6929	14355.2045113366	-0.0751841539080221	0.0718155264628886	0.262891385367535	0.520384663547742
TCF4_6925	14148.7114734388	-0.716729998670924	0.0453304419438028	2.10364526537979e-57	6.57764796371431e-55
TCF7_6932	339.214690350559	-0.219648899289439	0.120912615876241	0.0300369776983992	0.120736398786
TCF7L1_83439	491.858173337133	-0.0255574268705158	0.107967756725222	0.777361091802369	0.903968199954271
TCF7L2_6934	1380.29433299707	-0.00981317465676082	0.066152115765627	0.875043296938268	0.947264799343992
TCFL5_10732	1089.84851075166	0.087572077046228	0.0727284258662506	0.197718366038463	0.437292988421559
TCHH_7062	22.5646679698081	0.0262424696195724	0.193454261791491	0.73108339321356	0.880962784059557
TCHP_84260	899.560791881029	-0.0497454421111943	0.080217264676148	0.500677346464333	0.739320318484608
TCIRG1_10312	33.0305138908048	0.027087909655127	0.181111607182126	0.769078885354966	0.89933025795148
TCOF1_6949	8660.69361307169	-0.117479312703287	0.0607716453466108	0.0426030338083818	0.156698318514852
TCP1_677812	41221.2180015206	-0.0782503331658719	0.0555634095404692	0.141371611104578	0.355153071799306
TCP10L_140290	26.1777488113286	0.052962889344202	0.192570288314619	0.542610679488372	0.768470782626741
TCP11L1_55346	1217.8433351107	-0.0458832655796185	0.0727120774905323	0.49963358428867	0.738743784615743
TCP11L2_255394	292.155701173376	0.0924699039318928	0.114107099028818	0.33616641354286	0.598571586006535
TCP1P1_6951	15.238716046025	0.102341686060543	0.230214577751491	0.151927755223821	0.372063635520155
TCTA_6988	860.326519522748	-0.00126394320993988	0.0776746962818989	0.985249198019914	0.99387679786431
TCTE3_6991	15.8804329601167	0.0421931122917432	0.19966013142578	0.553861733402452	0.775849516150155
TCTEX1D1_200132	8.76598899260763	0.0791525161421594	0.221324058656001	0.174644589874858	0.405412537280758
TCTEX1D2_255758	20.7080054403292	-0.0527560146563319	0.201682445334492	0.470980937140114	0.716252038040348
TCTN1_79600	20.2773688926012	-0.0844516374779425	0.209855904202841	0.308911107558543	0.571477389683051
TCTN2_79867	908.316107924489	-0.0150821653317505	0.0854786171508074	0.845625741527405	0.934366551028262
TCTN3_26123	3923.98449843234	-0.109409765985128	0.0576118645795545	0.0482502044623441	0.171168498086893
TDG_6996	6077.80361098037	-0.0387856058456835	0.0673477576325721	0.541850664474143	0.768124374199179
TDH_157739	16.3158942056249	0.0422720805457649	0.199561029992225	0.556402336978668	0.777976916114069
TDO2_6999	20.4611194937908	0.0749368903492622	0.207212086934263	0.350154372200544	0.612018672113348
TDP1_55775	1491.32294015849	0.099984626727319	0.0673663074461565	0.116080905441277	0.313282468291733
TDP2_51567	2387.00061343814	0.13969109970014	0.0708611819791954	0.0355374176117958	0.137303658954666
TDRD10_126668	71.0929206923199	0.032268844429227	0.164567969164713	0.754094254993232	0.891639367302659
TDRD12_91646	19.0693751657706	0.0418370130074896	0.197059055438035	0.582574834116212	0.794214056787206
TDRD3_81550	1351.18121919572	-0.0123637855061831	0.0677118096053203	0.844805998026186	0.934119324348519
TDRD7_23424	402.520352302094	0.328370855834914	0.129012600714246	0.0027168750979423	0.0179518803641395
TDRKH_11022	606.010008741458	0.512244171106119	0.0920660809217528	3.73087343715321e-09	8.96126116386182e-08
TDRP_157695	410.272785049098	0.0963502734489524	0.106361965457907	0.288265166635928	0.550438720588343
TEAD1_7003	6085.63991196689	-0.426513244458604	0.0646209307469799	7.85688241615113e-12	2.59084766679484e-10
TEAD2_8463	3918.3801726598	0.723936046876395	0.0596598185438291	6.57756411831196e-35	8.92815098539863e-33
TEAD3_7005	737.302716253384	-0.0893481943323692	0.0814149055966695	0.231863975341223	0.48309593148796
TEAD4_7004	2095.09833469403	-0.119380252120226	0.0655693892186864	0.054317373258459	0.186510347025971
TEC_7006	428.867429896332	0.114075051121746	0.100221457066006	0.192375956411776	0.429759577779817
TECPR1_25851	1434.60652218031	0.265420472810563	0.0670216732981831	2.98348928175188e-05	0.000364301933915449
TECPR2_9895	1622.93360671932	0.098086951196199	0.0851203583916929	0.20592521720276	0.449320059054397
TECR_9524	9826.18958439644	0.0402266833573377	0.0691565373191352	0.541897647479457	0.768124374199179
TECRP1_442777	22.2170655895656	0.0879216715684551	0.207679657534545	0.320628045931177	0.58365097420945
TECTA_7007	49.2152721219218	0.0766778051466689	0.182752764927398	0.4527851450013	0.702131107356769
TEF_7008	748.704120678452	-0.412991404656465	0.0969650611451334	3.83360251069395e-06	5.70802550699414e-05
TEFM_79736	440.045044285203	-0.290651462372583	0.109975959641201	0.00258329271163416	0.0172121215299521
TEKT2_27285	251.540038203125	-0.135100481893282	0.135883671368119	0.203454710095223	0.445534263852846
TEKT4P2_100233156	117.640688161608	0.650753523350818	0.228341736607382	0.00034470734914752	0.00312251716687691
TELO2_9894	3390.44242562674	-0.0467950756016029	0.058574939422186	0.404199565381318	0.661328199385805
TEN1-CDK3_100529145	16.6568316689422	0.0518518332164454	0.204807054116396	0.440919469775177	0.693105298120419
TENC1_23371	596.734723929467	0.629164707754743	0.13133385433362	1.68583867002224e-07	3.20510696113892e-06
TENM1_10178	1424.24406194422	-0.0943195491603393	0.151534302998924	0.384292167364248	0.64410413042481
TENM2_57451	4315.03068114569	-0.0381350997015241	0.0825822691530458	0.616788882571646	0.815278982134258
TEP1_7011	1363.28575703203	0.258270154618619	0.0870175079183757	0.0011821315071778	0.00897620238104222
TERC_7012	24.2125595174004	0.0296960584959939	0.198581625037516	0.659612920632431	0.84023150300261
TERF1_7013	1848.78589235753	-0.0947995173096358	0.0643287543360648	0.120200054538267	0.320887780906396
TERF2_7014	1667.66185214635	0.118440695684351	0.0615786930739168	0.0435294841948842	0.159090225057905
TERF2IP_54386	3380.39898162841	0.17884917299222	0.0641675523860852	0.00331146059722607	0.0211619252034411
TERT_7015	431.641721683917	-0.448641766581215	0.114245796257289	1.41075571999835e-05	0.000186714532556093
TES_26136	5403.84761776457	0.251202603594149	0.0524881713010578	8.23486552134041e-07	1.40401650709514e-05
TESC_54997	126.506686830024	0.047281916143907	0.144219769909648	0.653685078934271	0.837126141456818
TESK1_7016	912.416202905567	0.174944752411522	0.0823345008881032	0.0205583443971438	0.0913414388211082
TESK2_10420	255.12869366922	0.141002345311203	0.129884285763201	0.175487009239511	0.40656792363225
TET1_80312	2961.51582672738	-0.358105807747022	0.0708059952219471	1.05490342877449e-07	2.07078016119297e-06
TET2_54790	3490.30335393388	-0.0343048759090985	0.069737378381959	0.600558385525419	0.806053758282239
TET3_200424	7162.0275536364	-0.501854851617028	0.147322923643146	8.56647641696219e-05	0.000935155873198303
TEX10_54881	2739.21374799401	-0.15643709885293	0.0573968402177748	0.00444727358347401	0.0269545726710384
TEX101_83639	51.2084063806388	0.133521703852654	0.206556053929655	0.225720737886062	0.475730635578352
TEX14_56155	223.296178672705	0.00354886950826048	0.124788112310318	0.967160068888847	0.986432673318906
TEX15_56154	3648.89026909499	-0.30362239453939	0.0705503387888799	5.15504286009731e-06	7.53462441404874e-05
TEX19_400629	21.6554669574462	0.057990324563144	0.198720385859391	0.476487699427205	0.720313693545625
TEX2_55852	2326.97128069131	-0.0191923786890403	0.0573021717408295	0.726732145620397	0.878662588288177
TEX22_647310	15.5455275561966	0.149073193626227	0.26965578650521	0.0634905962051838	0.208580014548164
